Id,cluster_infomap,cluster_fast_greedy,cluster_label_prop,cluster_eigenvec,cluster_leiden,cluster_multilevel,cluster_walktrap,subgraph_id
0xfab9b89d9a0317f0f2a0e6643a1c956c66550ed4,213,9,0,301,837,9,0,0.0
0x2db1c4419063939349431eb52f52b18b8ddbf592,346,155,41,35,838,54,155,105.0
0x5b92a53e91495052b7849ea585bec7e99c75293b,145,1,0,298,839,5,0,0.0
0x62175ff2a8dac4716b1c07323f1cfa97a335a4e7,347,0,0,0,840,0,0,0.0
0xaf34964b228d7c671fdac25a277f9d9a33fa9730,348,5,0,299,841,24,34,0.0
0xccf2075c74de218cdd79b1ef699a2a31e2940f83,348,5,0,294,842,24,0,0.0
0x904e43d32b86475952ae8fb3c0c3bc09221e4987,348,5,0,0,843,24,0,0.0
0x4ffe38115e278c6cd335f12e3c325bd5cc907de7,349,2,0,294,844,5,0,0.0
0x53774b5e18cbda65fdcfa9ee4e6645c5664a04cb,350,5,0,306,845,9,0,0.0
0xbed872177df6a565b7190873f9540d8ca224f607,351,4,0,292,846,2,0,0.0
0xa374a95b8246cc6d9c5bb660a913571be8c2d8aa,351,4,0,292,847,2,0,0.0
0x22aa3f5d1daffe1a9df298e79a0cf2f98c1b92ff,352,5,0,292,848,2,0,0.0
0x956d14b8b548ac2db7069ad33d7b86e6d99f2297,345,2,0,301,849,14,0,0.0
0xc72aed14386158960d0e93fecb83642e68482e4b,345,4,0,301,850,14,0,0.0
0xe27e6a31a8a23b7bbee63b6fd25f8bc1d19bff63,64,4,0,292,851,12,0,0.0
0xe5c4c41194901047523108bb47eb109781a1a86a,119,4,0,292,852,12,0,0.0
0x99b88481d3b439a4ab8ce43c939b394d03d5394c,353,4,0,292,853,13,0,0.0
0x5ea12341d073ec5a1226b85f0478413a19081535,215,2,0,311,854,16,0,0.0
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,85,4,0,292,855,9,0,0.0
0x81b9a5f21efdb5df0210471b9a94e0d4ad9951ed,101,4,0,292,856,9,0,0.0
0x047ce06a68c53855da76d52e1927dee7f237f687,42,0,0,294,857,9,0,0.0
0x4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7,7,4,0,292,858,1,0,0.0
0xb0ca2e19356f763721110b2e0b318883df844cbc,92,13,0,292,859,6,0,0.0
0x0bf913bedf5c6aca673db3b697a4e543550ceb4d,108,7,0,292,860,2,0,0.0
0x82f3d96ebf1e3e8ee3d8ea3c09a35d8a1b356b8e,111,4,0,292,861,3,0,0.0
0xa135089a26f7bcbd96ab25e6e02b863a236d4962,42,0,0,303,862,9,0,0.0
0xb30a4400e06d47d842df6073598dc6ac066f2d56,42,0,0,303,863,9,0,0.0
0x1df8d6e064c7249a88678309c11193a75c325eb7,42,0,0,303,864,9,0,0.0
0x51eac3daa1c34f5c2874aa62097ac9965a180b6d,354,2,0,301,865,7,0,0.0
0xe2dcf1579804e5a95d0a0bb673843e56a7af9ffb,354,2,0,301,866,7,0,0.0
0x66362354d24e2f28f4be68dc7d51eb7e40b38120,355,3,0,301,867,0,0,0.0
0x3ef5f421e155ed29e6fa815fd875bfcd5f22ecd1,139,4,0,292,868,2,0,0.0
0x61fef96e49f352fbac4645b0f5aefc0f40d80695,268,0,0,301,869,0,0,0.0
0x0d93bc9654df5a50e0e65df55d09ba7b47fb95cd,268,0,0,295,870,0,0,0.0
0xd93bc9654df5a50e0e65df55d09ba7b47fb95cd,148,1,0,303,871,7,0,0.0
0xcbc7d0ff51d37b60ba741bf566496bba53b5eea2,148,1,0,303,872,7,0,0.0
0x033b8ffa05ea50b3fa7563a6d0115ed77839fc5c,255,4,0,292,873,14,0,0.0
0x33b8ffa05ea50b3fa7563a6d0115ed77839fc5c,132,23,0,292,874,7,0,0.0
0x80845058350b8c3df5c3015d8a717d64b3bf9267,356,2,0,294,875,17,0,0.0
0x44da33bbe2735c84774358e57ee5c58e390e634c,357,2,0,297,876,17,0,0.0
0xb8768094e62b2014e1a6895d3b85dbf0ed656290,357,2,0,297,877,17,0,0.0
0xb5f1b33e887da761215d400724d7e311ee04261f,247,13,0,297,878,3,0,0.0
0xf143e0ad14a0276bed8730903cf0235c0b84adf5,0,0,0,0,879,0,0,0.0
0xb73307417e3d0e0d68bb457005471f67a998a2af,358,13,0,299,880,3,0,0.0
0x09d4083ffd20d21acb9118465ad7c52ac8b548f7,96,4,0,292,881,3,0,0.0
0xcffc60228e1a8aa7c631101eb82fa94981621cbf,218,5,0,292,882,10,0,0.0
0xc6f6c89f7f297b5230d2fd028ac06f0677c1857b,359,11,0,293,883,19,0,0.0
0xbf8090eab036022b7e0c77d9e34793f1b756d94b,359,11,0,293,884,19,0,0.0
0x56fc4b4b512b5fc42b41e0432c500d2b9eddc009,208,0,0,294,885,19,0,0.0
0x7f30d614e1175ff9ec95a156d0a8de7dfab85ee6,194,0,0,292,886,19,0,0.0
0x0cca26291a325f5671db1b83c12c91ea95be7985,221,2,0,294,887,5,0,0.0
0xdc25e802e9fcde3330f4a2c3cbf5b926d8f9c7e6,221,2,0,294,888,5,0,0.0
0x5fd36a4a4bcfe5ea059706a6a09c26b62be4059a,118,1,0,292,889,13,0,0.0
0xda6bb8c5507aff8c9ed9d787c1e8a82a0a79d629,129,4,0,0,890,19,0,0.0
0xbfa319ef5529b88a0ad94dcc36d438dcafac0e52,360,4,0,292,891,1,0,0.0
0x111b78e2a110df52310b7851b2d6743d93c738dc,12,8,0,302,892,6,0,0.0
0x13f46ed75b388d748ab35134ca62abe36beb157f,273,8,0,302,893,6,0,0.0
0x1d12d09793daf5eb834c8d29eb6a039c32b73813,361,4,0,292,894,1,0,0.0
0x51357b0e4933fccda5b21e648678ce4d89e153e3,95,4,0,292,895,1,0,0.0
0x35cdf4e48f994b1fba10f882e0051b3545ff17d6,95,4,0,292,896,1,0,0.0
0x733428f811d11940ed1168dcc57e21a5660c8f68,71,2,0,298,897,14,0,0.0
0xe703f231ab056ecb99c92a1232cc1020acfc72f8,362,3,0,313,898,6,0,0.0
0x8ca89c56aefd379baa15e0ec91c7f5ae7f5b096f,363,156,42,36,899,55,156,106.0
0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,2,4,0,292,900,2,0,0.0
0x22ff031aa03a2f008e6a297cfdb1f66efbae0fff,364,4,0,292,901,2,0,0.0
0x0ebc2cbdbe88604677b6c783c3e2306cca5bf304,0,0,0,0,902,0,0,0.0
0x4136e3aa19aadd36f5f70b86658c72c3ea50eeca,205,0,0,0,903,5,0,0.0
0x8ed1374ee2601eb3fd635978b17de61b2a7b3b82,271,0,0,292,904,19,0,0.0
0x5f3ebbc16453ec387a7fd399e8e044c13521cbd,64,4,0,292,905,12,0,0.0
0x1fe03a391c9486a889e0b5b19195f916bef19468,365,11,0,293,906,19,0,0.0
0x5b93ff82faaf241c15997ea3975419dddd8362c5,7,4,0,292,907,1,0,0.0
0xd5fb8583ab7ea703f194caba36f378523d619706,7,4,0,292,908,1,0,0.0
0x67b404ab25dde5836c084355ea02b75e4d5fc99b,7,4,0,292,909,1,0,0.0
0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e,7,4,0,292,910,1,0,0.0
0x73e4a2b60cf48e8baf2b777e175a5b1e4d0c2d8f,244,1,0,292,911,12,0,0.0
0x4885aad85013aa86e14b4f64ef889e6b89c11d9d,212,1,0,292,912,12,0,0.0
0x10ab9336c3bb0de313f8dad46c357d52539b6a45,258,0,0,301,913,5,0,0.0
0x1649b2d9e4f2507ef3d8a44f7266a25847dc5536,55,0,0,301,914,5,0,0.0
0xc8a974a97f6a7f57b6ce09aed5905d5547039f11,7,4,0,292,915,1,0,0.0
0x48af2bd40905f8d48d187ecb3c6bbc19ec21c795,96,4,0,302,916,3,0,0.0
0xf2ef5636b38ecf46324ac97957a514beda674d7d,366,2,0,298,917,11,0,0.0
0xa02113a2ed51e82b05649709fbbd4232dc11244c,366,2,0,298,918,11,0,0.0
0x38977bdaa4dd11eb44cfb36bd68575b75d467052,367,5,0,306,919,24,0,0.0
0x60cd04af655806bcde85964a78543def2d40aaaf,368,74,43,37,920,56,127,21.0
0x7a2842cd3117637a9efc05f71dea7bc3b79d36d3,368,74,43,37,921,56,127,21.0
0x20cf73d6e0889d0457c4a3252bb69d71ed4225c7,369,6,0,298,922,17,0,0.0
0x1eeb82a8cd3bcec675ebbf29ee8192106a59c6af,369,2,0,298,923,17,0,0.0
0xce79e6c0524a6609e2e2a23b9c5f6d1092cf0169,370,4,0,292,924,12,0,0.0
0x213657bccc5cf8b74455d110c11d5a8ed6241dec,370,4,0,292,925,12,0,0.0
0x4e0030aa2b1aeb26016095b56c01c9742113001c,50,4,0,292,926,1,0,0.0
0xc352b534e8b987e036a93539fd6897f53488e56a,2,4,0,292,927,2,0,0.0
0x84ecb387395a1be65e133c75ff9e5fcc6f756db3,371,157,44,38,928,57,157,107.0
0xa4709378e146824909dbdbb68b297efc263c6331,14,0,0,293,929,8,0,0.0
0x967ee5faa6344323c2898a657a56118b50a45163,372,4,0,292,930,2,0,0.0
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,7,4,0,292,931,1,0,0.0
0xa8a83c0a6fabadf21dbb1da1d9b24455c56f5573,373,5,0,294,932,9,0,0.0
0xf8cc874fe4696131725018138fc4bb44866433e0,373,0,0,301,933,9,0,0.0
0xfc2a616d48a8681250aaaf590404e20812e96cfa,236,1,0,292,934,13,0,0.0
0x979a0cda82167619e5b694469fd346fd0305b9ef,1,4,0,292,935,1,0,0.0
0xbd19b1833c7a474b3cf4d7f583c89bd18f76606d,29,0,0,0,936,2,0,0.0
0x3ee505ba316879d246a8fd2b3d7ee63b51b44fab,29,4,0,292,937,1,0,0.0
0x4047eb64f5ca38be5657c9152af144d184169bdf,103,8,0,299,938,4,0,0.0
0x9cfd46caf2eddb8ff04086f04e5743e4ba98a5d5,70,3,0,300,939,12,0,0.0
0x4899410edb37063d39fc66e1e6f1025c12df5ebe,50,4,0,292,940,1,0,0.0
0xc10b17d37d8eb29e8b8b9f8e912bf88ea10e78e9,157,1,0,310,941,3,0,0.0
0x47163cd5c490f0d02fdfd7351e8b1a6ee9a1c2fe,374,158,45,39,942,58,158,108.0
0x10a2dfb788a57587e6dead219fb2829b8ead9d7b,172,1,0,304,943,16,0,0.0
0x20a6f27e11edc08d32c21454b4625eecfb22bb21,172,1,0,297,944,16,0,0.0
0xbe0c0df368687e580fa2c3ad3c9412981f0273fb,375,1,0,294,945,12,0,0.0
0xb0f48f338d3e3667beb6088c10fef629ee9f0496,358,13,0,299,946,8,0,0.0
0xcacdf56b33254925931947c231e4af0525b7f14f,358,13,0,310,947,8,0,0.0
0x87173c12ec250a105aaf7cdc57d36958ee8c27d,358,13,0,294,948,3,0,0.0
0x06dc1e279bd44a5c3900cd127dd736e9349303a8,376,1,0,294,949,29,0,0.0
0x6dc1e279bd44a5c3900cd127dd736e9349303a8,377,0,0,306,950,3,0,0.0
0x76cc07437385885a5dcaaefd3b94f8fb0bc08930,378,4,0,299,951,2,37,0.0
0xdf2e9f49da1a2ba981cc1d5ee08d492fa0819f91,378,4,0,292,952,2,37,0.0
0x7a9fe22691c811ea339d9b73150e6911a5343dca,250,0,0,294,953,19,0,0.0
0x0c3749688dd7a990e3927389b2e51b4752b4f0fc,379,13,0,293,954,10,0,0.0
0x89eacd3f14e387faa9f3d1f3f917ebdf8221d430,379,13,0,293,955,10,0,0.0
0x2b3ab8e7bb14988616359b78709538b10900ab7d,14,0,0,293,956,8,0,0.0
0x0d5387a3ee2466dbac658dd18033e303bfb26ab0,79,0,0,297,957,0,0,0.0
0x488e98bb77a67d51f585e7da439c15ffa87cd6a4,103,8,0,299,958,4,0,0.0
0x7bf182932340103dcbf90560d223d51a69ae45bf,67,4,0,292,959,1,0,0.0
0xaaa3f05f25eed87ee3a268f4582ec914e6245577,310,0,0,300,960,14,0,0.0
0xf22d006043c0959c77f15b0e53a9e1da65b9c5e2,77,0,0,300,961,17,0,0.0
0x9be1c7a1f118f61740f01e96d292c0bae90360ab,2,4,0,292,962,2,0,0.0
0xb47a70df538b9a3b591bc5d75da66a04c879b291,281,13,0,298,963,14,0,0.0
0x7e5280b7b81c35b2a8eeac329d8a51ade5c6f354,67,4,0,292,964,2,0,0.0
0x81cb2287c60d40b1914982ecce359ba2dbcf8c1c,380,13,0,292,965,24,0,0.0
0xe22c0051b92051313250212875831106b586cdca,380,13,0,292,966,24,0,0.0
0xa3818bc0ab0fc8273f308ba2793e49e10aa1f756,381,11,0,292,967,12,0,0.0
0xff95c307253eed250886b6817239a4f7e90a05d0,381,11,0,306,968,12,0,0.0
0x0da0df4be467140e74c76257d002f52e954be4d3,381,11,0,306,969,12,0,0.0
0x50b88f3f1ea8948731c6af4c0ebfdef1beccd6fa,64,4,0,292,970,12,0,0.0
0x3df7ebfefe2876e98c0b83e11c31f2bb1987612f,262,2,0,292,971,3,0,0.0
0x7af332123364781e08f4922f8c5336cd05b22b3c,262,2,0,296,972,3,0,0.0
0xe53ef2dae90d98c7b89fca164315dc81ded0182d,273,8,0,302,973,6,0,0.0
0xae48f64abeaa92618b8180c0fd33caebfed42f2b,382,8,0,293,974,7,0,0.0
0xd69e74f1bdeb29edc50e20abc7782635e291628c,49,10,0,292,975,7,0,0.0
0xd271dba437a363800eb9d8b6479216490beac97d,116,1,0,292,976,10,0,0.0
0xca81319a0576854c2e8a9903a9c4f37bf42ebbd3,383,159,46,40,977,59,159,109.0
0x4551fd1dc1b6984b3d93b56e51ce826370ab28c8,347,0,0,0,978,0,0,0.0
0x27edb2d6c39ce07896db69e7339f6c8d42330117,360,4,0,292,979,1,0,0.0
0x7fcfdebe582fccdd931fd5ed68730fa13b7c75e3,384,160,47,41,980,60,160,110.0
0x1c699fa5587356cd8d9bc9bf700a5968aae65d66,61,4,0,292,981,3,0,0.0
0x83e551e48158136df20eaf9554a669a2dba574ba,162,2,0,0,982,8,0,0.0
0x61f52f4aa26456de1dd7b72ca97eb99e43d90cd4,385,1,0,298,983,8,0,0.0
0x42f3b1c3c7ce43fdd3738d78987f549eaceeaaa5,78,0,0,301,984,19,0,0.0
0xc5faf10fe84467422a78c39e591bced4f6c71462,292,0,0,292,985,0,0,0.0
0xeec5cbfa5e2d23db553c400e52e87c4d79e6aec5,92,0,0,298,986,9,0,0.0
0x1e32a859d69dde58d03820f8f138c99b688d132f,2,4,0,292,987,2,0,0.0
0xa5d76cee9e7df248d93df745213004b7af8ce21b,214,17,0,298,988,24,0,0.0
0x11f0580a9398b497065eed311536cbd265c23aec,106,4,0,292,989,3,0,0.0
0xb08be767cdc33913f8e2fa44193f4e2eb5725876,386,1,0,292,990,10,0,0.0
0xbff79922fcbf93f9c30abb22322b271460c6bebb,386,9,0,292,991,8,0,0.0
0xf897c8038522fcb25a918e563a93f859402aa0ba,386,0,0,293,992,8,0,0.0
0x5db286f0442634c1f8d6eda1aac4060e66e2a39c,387,0,0,312,993,12,0,0.0
0xdd23abb2227b4a3add86051810e03791f41c34e4,387,0,0,312,994,12,0,0.0
0x60e2f0f43763da499072a8eec4f22aa000b4babe,19,2,0,293,995,5,0,0.0
0x7d544a853dbcd39a53315e7002f4951a6d2f080d,338,2,0,293,996,5,0,0.0
0x344f2ba1f45878929d588bca91309d0634eaf9aa,338,2,0,301,997,5,0,0.0
0x2f7f6f678f18d97c0573c1056080e2bd527f872a,14,0,0,293,998,8,0,0.0
0xd57818a9c867a0a7bf2d3d017aa88658b07edc8b,388,0,0,295,999,3,0,0.0
0xad0b792a54704dc7b6f85cbb774106d22e814d9,385,1,0,298,1000,8,0,0.0
0x6ff0be40314fdf5e07bcba38c69be4955d5e6197,4,0,0,294,1001,4,0,0.0
0x68f36daa22d5b9046363c3a20abbb09906c87660,389,32,0,306,1002,8,8,0.0
0xe19380a1a1a09bf8fe6b9f558a68edce876b1ebc,389,32,0,306,1003,8,8,0.0
0x9229d276bfe9e096882a1a00dd08666b05fe8787,254,0,0,293,1004,7,0,0.0
0xd7227a2c26f021d495c277aa27d060955016149c,375,1,0,292,1005,12,44,0.0
0x6f17244c39f6810b4c8817b33978d00d70423fc9,375,1,0,292,1006,12,0,0.0
0x01a2a2ded220edaddb303e392c64cfde249d8213,381,11,0,299,1007,12,0,0.0
0x886bdd127a5d951501e8ced32a20050d40210b07,282,13,0,292,1008,12,0,0.0
0x22eab1c78521596f9d6d73dd878778009c39317c,7,4,0,292,1009,1,0,0.0
0xe6eb97f7404c2c789ae65465a4d520fcb3fc0846,162,2,0,0,1010,8,0,0.0
0x25cc669bbb52f36f723c35cf84b6e6e4364e9edc,390,2,0,301,1011,5,0,0.0
0x12f8dee62d483b9d641c6a6a77e2dcadc14615e6,390,18,0,295,1012,11,0,0.0
0x84118d0c3a8a7611287c41195b0b6ccb5f0832c4,150,0,0,313,1013,4,0,0.0
0x954b4ca160c87245c4d0b70e8fa2dac17814ed4a,25,19,0,292,1014,4,0,0.0
0x4da94e682326bd14997d1e1c62350654d8e44c5d,391,4,0,298,1015,1,0,0.0
0xff70ec37a5d631f587df503efe862a6b9a274305,392,0,0,292,1016,7,0,0.0
0x7224a1a8750d77c182d7ade10b8edcbd3aae0e2d,130,4,0,292,1017,3,0,0.0
0xf217de9e1442b1f61cee9dac2a07bea96d83e06c,393,2,0,293,1018,16,0,0.0
0x1dc5eefe2d20d1ab0db794a4236df147c0f60921,394,4,0,292,1019,1,0,0.0
0x037e2847c769d20564502183f524f88baa06b389,125,4,0,292,1020,1,0,0.0
0x167539702b5501aadd9b0b85e53532fd57cc71a9,38,4,0,292,1021,1,0,0.0
0xe4c479a60633caf3c86228ed6a9b0bdd5d14cf79,38,4,0,292,1022,1,0,0.0
0xb8f9c1a70fddf81ade29601272b9d8aa0a74465d,395,11,0,299,1023,5,0,0.0
0xd0add237f1cd29c58642d53c4b6a67b0bb07a7c9,395,11,0,293,1024,5,0,0.0
0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,395,11,0,306,1025,5,0,0.0
0x80dc4bc679be9adb897521702f58f9bb5c171089,396,2,0,294,1026,5,0,0.0
0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,198,12,0,296,1027,0,0,0.0
0x9c288e7f4dbd99e5753c4fb4c24cad3d73828ecb,7,4,0,292,1028,1,0,0.0
0x52768f46915075c452b61d044a045f04e9c3e484,397,161,48,42,1029,61,161,111.0
0x0ebd1ab9c0070e857541f9add5a909a8971d0bad,178,4,0,292,1030,13,0,0.0
0x382681f262e3ab062c89298609372b6ae9d8e52a,398,4,0,292,1031,2,0,0.0
0xa5d0d51671645b1509a29bdd4a282940a6de8e76,399,1,0,294,1032,12,0,0.0
0x0312b8954b0feeaed741ffc9d8b9be939d0c2957,144,0,0,312,1033,13,0,0.0
0xe64777dcdca11fd8bde96ed05e7560ae789504b6,101,0,0,302,1034,9,0,0.0
0xb53349160e38739b37e4bbfcf950ed26e26fcb41,267,4,0,292,1035,3,0,0.0
0x0a690b298f84d12414f5c8db7de1ece5a4605877,400,7,0,312,1036,6,0,0.0
0x5ad2d727cfa73fa89d5492f2b0292ca8df7b685e,148,1,0,292,1037,13,0,0.0
0x584c7a88179c493d12083094b6e335c267d4c41b,100,4,0,292,1038,1,0,0.0
0x6029f57b2d6cd1d73c1a26d1cf0aed7f3f404f60,100,4,0,292,1039,1,0,0.0
0x6e5e911bb7d52c5999be1cf8e1d85a5a27f57d39,7,4,0,292,1040,1,0,0.0
0x370ceca4fc1287ed99924bba76259f6c771a6022,0,0,0,0,1041,0,0,0.0
0x407f0caf24df420ee7880f82be76efee2720ceef,0,0,0,303,1042,0,0,0.0
0xa6e2e910515e6cf485462eeb6e454df33c60cb0e,401,0,0,294,1043,8,0,0.0
0x469901cf1e929de79a2420002e4e0b4f00d11be1,402,0,0,294,1044,6,0,0.0
0xcd2c66fe27f8c6e08a5bd42b2617a34f8854eece,364,4,0,292,1045,1,0,0.0
0x2b8e9d6b5a26c2837d44223f9fdb6d25ea31d081,275,4,0,292,1046,3,0,0.0
0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,403,162,49,43,1047,62,162,112.0
0xbb322d8abff816360c057d0d628410d25df582ec,44,4,0,292,1048,1,0,0.0
0x503b164821f380cf9f2d04abe529d5c3f2bcc662,37,4,0,292,1049,4,0,0.0
0x033ee76d5ac6398da4d8c8955e28f71f75680ece,404,4,0,292,1050,1,0,0.0
0xaf5e63c7f54ff53e5475f2ff9a60ff3628b1bd61,7,4,0,292,1051,1,0,0.0
0x15f7320adb990020956d29edb6ba17f3d468001e,388,0,0,295,1052,19,0,0.0
0x3437cf3a7c0639d298d0e1dd5fa96fa66eea9952,372,4,0,292,1053,3,0,0.0
0x8ac65ff8600810e3470705cacb35a80fa218355a,96,4,0,292,1054,3,0,0.0
0x940fec5c4f11fec325b7ee07be152be19b62e276,218,0,0,312,1055,5,0,0.0
0x77f6821146cce5993282d940eef472c4b09d7537,52,5,0,294,1056,17,0,0.0
0x5c76d0163f611bce5606de84b7ddb40038f25078,14,0,0,293,1057,8,0,0.0
0x28e9162fc10bb3a7f98f44e90fa7273698fce360,19,2,0,293,1058,1,0,0.0
0x37da0d6e65fa0aa1080be73c5f20df6e91f7f194,405,2,0,296,1059,17,0,0.0
0x10f16811b18aac6a9a85476297226ad8aa079af1,406,2,0,303,1060,5,0,0.0
0xfb60bbae6896fc36b1db29e1a0dacaf21aa96fa5,7,4,0,292,1061,1,0,0.0
0xca37d80abd9799e9060e2fa64b9a9476e5bb097f,335,1,0,292,1062,9,0,0.0
0x56178626332fc530561535eeaa914b863aa455f2,23,4,0,292,1063,12,0,0.0
0xa7eba7fda7e463c5509519edf03137c57f3ebe73,47,4,0,292,1064,12,0,0.0
0x8d8100705fb6676b97bcac87617ee4704c5d00f3,206,0,0,294,1065,0,0,0.0
0x1dc301854bfecb4ba03eb417579585c2b8ea12c1,206,0,0,294,1066,0,0,0.0
0x05f3ebbc16453ec387a7fd399e8e044c13521cbd,407,4,0,292,1067,1,0,0.0
0x27f0e083bad933ded71db01da16a2a2f19172fee,407,4,0,292,1068,1,0,0.0
0x1b21a4287cbfa8f81753de2a17028bf2fa231034,57,0,0,301,1069,19,0,0.0
0xd28bfaea8c886ff6424141278a928f3cde2741f1,57,0,0,301,1070,19,0,0.0
0xd0d05ee69d4a41031c0ee1da424138be9247631c,408,0,0,294,1071,4,0,0.0
0xdf612c887e88f8e87ac0d2aa04ffd91f0556cfc0,149,0,0,0,1072,0,0,0.0
0x3d19c509cbfc9a753d8d8c6a356f824fd2de275f,149,0,0,0,1073,0,0,0.0
0x42f7c5275ac4372156027d939843c9c42523df2e,205,0,0,294,1074,9,0,0.0
0xedfed1e5e115b19861ee0525d99ca9f2f174ceed,205,0,0,292,1075,9,0,0.0
0x39ba319c2e57a31807ad1eb7c4b0b8e68ace7c0a,316,1,0,306,1076,11,0,0.0
0x491be76b1b212ecd63ec80fcb315b4b6c397674f,49,1,0,292,1077,10,0,0.0
0xb1879d599b9903b600564150d249cb67023f2ba0,76,6,0,298,1078,14,0,0.0
0xdc1c0cf5bc0791d9cabc9404ba7f0cca4176285,114,4,0,292,1079,9,0,0.0
0xebf1db23ec6b9d13d74db415efd77f47b3b5df64,409,7,0,303,1080,13,0,0.0
0x338fd148fa51c6d1e2060bd9ce3c739c920420d0,3,4,0,292,1081,3,0,0.0
0x40a628d16be2ba6956f60402b17f52e8bfe32497,3,4,0,292,1082,7,0,0.0
0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,96,4,0,292,1083,3,0,0.0
0x752f4ab1cb31201c0665f11434dee3835189c088,356,2,0,312,1084,17,0,0.0
0x77a1a28f8246da0e919a02a79479bc1591253530,391,1,0,311,1085,5,0,0.0
0xbca6da24cdf77c2103773bc460dbd6d915f3ec82,285,1,0,292,1086,16,0,0.0
0x04c36d1373b69177f311c2e27fea6ed61a3b84b1,410,0,0,299,1087,0,0,0.0
0xdccbfc54ebbf168db988066499f545ba9a9f6db1,410,0,0,0,1088,0,0,0.0
0x297946c26171008ba8c0e5642814b5fe6b842ab7,84,0,0,294,1089,7,0,0.0
0xa58ff195a0294e352d1e6b3bee317909af6b66e4,128,5,0,302,1090,17,0,0.0
0xe301612b0751f6d862a27be205fb8e3c40c8c6db,411,13,0,302,1091,14,0,0.0
0xab61cc776cc19af7e99d3ba4539435311fa74e8a,320,4,0,292,1092,2,0,0.0
0xc8301d3780efff7ee9fc579ab3b78aa5d6885a0a,275,1,0,299,1093,3,0,0.0
0x67edd0b8f66ce4edeee9ed84a74fbc70ceacfe18,412,7,0,292,1094,10,0,0.0
0xc324b8857555948b7c02e8da71a7c2023436fee7,412,7,0,292,1095,10,0,0.0
0x7daa8740fe15f9a0334ff2d6210ef65bd61ee8bf,413,0,0,312,1096,19,0,0.0
0xe4446d52e2bdb3e31470643ab1753a4c2aeee3ea,413,0,0,312,1097,19,0,0.0
0xd15cf6493b1ace9d1f66096163e969c55cb7e526,53,2,0,301,1098,5,0,0.0
0x8b09c4fd7f3beafc91bbca198313cfd0d1a5ecbb,53,2,0,301,1099,5,0,0.0
0x8cc3f20fc076ce12867faef7d9e4048a2bcd561,53,2,0,301,1100,5,0,0.0
0x08cc3f20fc076ce12867faef7d9e4048a2bcd561,414,14,0,294,1101,6,0,0.0
0x546149cd490c21c35ee7d6c158879d2262611623,414,14,0,294,1102,6,0,0.0
0xd4442b4c85e54c9e40304eedeaf0d9a5e6a4a072,41,0,0,0,1103,6,0,0.0
0x691b8793771eb9aa60d82dd1ff515f6d024fc93f,415,2,0,310,1104,24,0,0.0
0x577ff1df8c33f95c6180bcd7b56251a9d1f3422c,416,4,0,292,1105,1,0,0.0
0x562a01eb1c18e167d3b26504bfa08edb68c5681a,416,4,0,292,1106,1,0,0.0
0x810c3243032f3ac57e9351812f116c3ee6953c18,417,1,0,299,1107,24,0,0.0
0x4925fc8c5a8764bbc44b08e40ab228af56ee926c,417,1,0,292,1108,24,0,0.0
0x2e2e26ba38ed22a604d90eaac2226e42e0621b0b,392,2,0,302,1109,7,0,0.0
0xdda77c99d0873084e082c20192532d461e47391e,415,2,0,298,1110,0,0,0.0
0xae43b2e277401afabfb50082c59a3e9040e03ff2,415,1,0,292,1111,0,0,0.0
0xe5625a6ee4908f67b7024849daf95f8fadcb89d5,7,4,0,292,1112,1,0,0.0
0x7c0b1fe2aaea17a1691aef26273cdbe7dd8d11a9,116,1,0,292,1113,10,0,0.0
0xcb802bc7bfe4811ed977dedc8e8084a524e92b52,268,0,0,292,1114,0,0,0.0
0x7786089b523202b02409a4763ed375e6fffce464,35,4,0,292,1115,1,0,0.0
0xc7463a4ac3ed8a87a3e8797f5817c0e412a8da37,53,2,0,301,1116,5,0,0.0
0xa469a5347669328524f7cdfb2773744490093aa1,226,0,0,312,1117,2,0,0.0
0x843d81eaf23c0073426581de5a3735b060888f1b,418,1,0,292,1118,12,0,0.0
0x961d63a5c37afba739093cb32ec0993df007675b,350,4,0,292,1119,1,0,0.0
0x1f92fc15bcbeb4dd24eefbead8d7aee409f891dc,129,4,0,292,1120,2,0,0.0
0x1a95fc83a6237276b462b18f1cd99c5ce668e77d,331,10,0,306,1121,0,0,0.0
0x2453d81bda9bf745bf1a2850285f22cbfe3e873c,331,10,0,306,1122,0,0,0.0
0xc1e42f862d202b4a0ed552c1145735ee088f6ccf,419,4,0,292,1123,1,0,0.0
0x1cbb87bb9a4dd0316189eede2277a58590dc124a,420,2,0,296,1124,7,0,0.0
0x57931dfb66d7d6f9d326b8ed8aa0d5b69c047c65,358,13,0,306,1125,12,0,0.0
0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,8,4,0,292,1126,1,0,0.0
0x585f98cf291f081405412edafcf471d19003ca9c,1,4,0,292,1127,2,0,0.0
